Mlxipl,0.016021376,0.027589008
Srrm3,0.02645067,0.0175227
Slc29a4,0.014865613,0.019215912
Nptx2,0.01279687,0.025257789
Cdk8,0.023433058,0.022191234
Pdx1,0.02058974,0.0290646
Hepacam2,0.016277982,0.021419488
Sgce,0.009447345,0.021565776
Pon3,0.019555977,0.023207307
Pax4,0.026102375,0.017192408
Ptn,0.02316724,0.022282008
Ezh2,0.01743684,0.0205258
Nod1,0.019119188,0.019114833
Crhr2,0.016067902,0.026061667
Pde1c,0.018622762,0.03314345
Anxa4,0.026980689,0.02514841
Ghrl,0.023421368,0.024792502
Ccnd2,0.01579362,0.019168174
Hebp1,0.022446657,0.017268289
Eps8,0.016240677,0.019235902
Sox5,0.020216236,0.02220674
Asb4,0.021261947,0.022379532
C1galt1,0.012430514,0.02625661
Nxph1,0.016392108,0.020782307
Cpa2,0.0074105607,0.029298354
Mest,0.015002166,0.03441933
Cald1,0.019744309,0.018083867
Npy,0.021999072,0.017474676
Chn2,0.020931035,0.022142256
Mad2l1,0.027116379,0.031452093
Gng12,0.030533705,0.022321364
Rpn1,0.030207785,0.017865889
Syn2,0.015974706,0.02017987
Cxcl12,0.018529827,0.018527888
Usp18,0.0162518,0.01672753
Bcl2l14,0.018757924,0.014646526
Iapp,0.016596917,0.0169859
Foxa3,0.015288345,0.019239401
Gipr,0.012675909,0.01851862
Fosb,0.016380263,0.018465785
Klc3,0.018459449,0.026783066
Bckdha,0.027947498,0.018153384
Dll3,0.016024023,0.01776508
Actn4,0.017444925,0.020770062
Kirrel2,0.019007498,0.016422912
Prrg2,0.023704827,0.010532869
Sult2b1,0.030994553,0.0190305
Abcc8,0.021260124,0.028418884
Mctp2,0.01823326,0.029638149
St8sia2,0.030073153,0.019900596
Anpep,0.017075885,0.013511132
Idh2,0.025153114,0.017949471
Homer2,0.026141157,0.0205369
Kif22,0.019721093,0.031143015
Fgfr2,0.019774266,0.027053004
Mki67,0.028440367,0.024786161
Sct,0.022872489,0.013130737
Igf2,0.018066952,0.021074116
Ins2,0.020984618,0.022687597
Cdkn1c,0.025806928,0.011844355
Ccnd1,0.023871275,0.02715638
Lig1,0.021195741,0.02107597
Ppp1r14a,0.023694124,0.020024482
Kcnc3,0.017313803,0.018006412
Ldha,0.028236039,0.02936558
Gas2,0.026784955,0.024309397
Gabrb3,0.01924832,0.025811167
Igf1r,0.021131752,0.023209775
Prc1,0.023888418,0.03273604
Rrm1,0.018283242,0.020616446
Pde3b,0.020242712,0.016794413
Nucb2,0.011721198,0.028122213
Sez6l2,0.022392292,0.013155418
Acadsb,0.025078477,0.017883157
Kcnq1,0.018187877,0.024491986
Shank2,0.02323263,0.027318783
Gas6,0.024639959,0.022139024
Ckap2,0.023504095,0.030602446
Rbpms,0.014805714,0.01924649
Mtmr7,0.021491937,0.020074146
Cpe,0.022484768,0.020761572
Lzts1,0.015897721,0.012487408
Nr2f6,0.023358801,0.022565134
Unc13a,0.01705144,0.020930797
Tecr,0.019096773,0.066621415
Tox3,0.025253575,0.047034886
Kifc3,0.018837241,0.026170967
Cdh11,0.017304676,0.018560698
Fa2h,0.0140540525,0.02347193
Gins2,0.030433528,0.04990583
Slc7a5,0.019333238,0.018390592
Abcb10,0.018095938,0.025739439
Fgfr1,0.019531112,0.020318963
Mboat4,0.03137804,0.039640326
Vps37a,0.024943495,0.01897425
Slc7a2,0.018686032,0.027739046
Acsl1,0.03227286,0.027846904
Hpgd,0.027217403,0.022844272
Hmgb2,0.028900856,0.022032792
Spock3,0.006685783,0.008005918
Sh2d4a,0.01759201,0.021626526
Atp6v1b2,0.022143045,0.029250685
Tpm4,0.02034555,0.02079192
Cacna1a,0.022417514,0.027653333
Gnao1,0.015335303,0.022164315
Herpud1,0.019704258,0.022400599
Cx3cl1,0.022236492,0.02277564
Cdh1,0.018325353,0.019385878
Zfpm1,0.01928206,0.024389733
Cdt1,0.024780354,0.028157335
Tubb3,0.016754402,0.020750076
Kcnk1,0.018154023,0.02302796
Pard3,0.018995713,0.022254348
Nrp1,0.028850501,0.0094654
Spc24,0.03091189,0.0284657
Elavl3,0.018270604,0.025506388
Jam3,0.01359151,0.010781379
Ncam1,0.013599907,0.023445237
Acat1,0.022307068,0.029848488
Thsd4,0.018227698,0.025271093
Kif23,0.034927353,0.027634524
Coro2b,0.01898788,0.021640481
Tpm1,0.013396832,0.018441338
Tln2,0.012696983,0.021523273
Fam81a,0.018114455,0.020393007
Ccnb2,0.02470317,0.026508182
Scg3,0.01713919,0.020155538
Filip1,0.015157898,0.01564775
Spsb4,0.026209822,0.01609414
Clstn2,0.022339908,0.024691574
P4htm,0.017434208,0.021036975
Cmtm8,0.020846058,0.015190591
Cck,0.024441034,0.018163592
Dnm2,0.017659001,0.017259764
Hspa8,0.013117756,0.020945804
Calml4,0.023260942,0.028609192
Rab27a,0.019777678,0.025491273
Plod2,0.026682224,0.023633283
Slc9a9,0.023832822,0.014610375
Amotl2,0.03225137,0.017614786
Hdac6,0.02043834,0.01656273
Maob,0.022856368,0.031894855
Syn1,0.020088697,0.023608506
Klhl13,0.017348576,0.027847689
Smarca1,0.022346927,0.023673858
Gpc4,0.015791936,0.020862957
Gpc3,0.023697857,0.026499089
Ids,0.02016842,0.023265554
Gk,0.024055509,0.02370794
Pola1,0.023776183,0.032148328
Pdk3,0.017205007,0.029313749
Dcx,0.021827983,0.01825836
Sat1,0.029825235,0.018415438
Syp,0.0188924,0.010830172
Slc38a5,0.017812856,0.01765247
Gria3,0.017566454,0.023499971
Ocrl,0.015291313,0.020697188
Arhgap36,0.01981881,0.015716113
Mamld1,0.019248735,0.016914168
Arx,0.026122922,0.024890471
Pcyt1b,0.018505696,0.017869385
Sh3kbp1,0.017173467,0.0148466
Ap1s2,0.018820122,0.027125211
Tmem27,0.019104565,0.01891524
